Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores,HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores,AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,Highlights,Notes,awayLeagueId,homeLeagueId
63435,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,194,Ohio State,fbs,Big Ten,17,,,1880,1845,135,Minnesota,fbs,Big Ten,29,,,1787,1822,,,,1,1
63436,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2641,Texas Tech,fbs,Big 12,3,,,1566,1455,158,Nebraska,fbs,Big 12,56,,,1951,2062,,,,1,1
63437,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,166,New Mexico State,fbs,Big West,42,,,1258,1284,202,Tulsa,fbs,Western Athletic,28,,,1231,1205,,,,1,1
63438,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,153,North Carolina,fbs,ACC,20,,,1485,1450,152,NC State,fbs,ACC,38,,,1575,1610,,,,1,1
63439,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2006,Akron,fbs,Mid-American,35,,,1457,1412,2459,Northern Illinois,fbs,Mid-American,52,,,1422,1467,,,,1,1
63440,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,87,Notre Dame,fbs,FBS Independents,45,,,1651,1689,2426,Navy,fbs,FBS Independents,14,,,1264,1226,,,,1,1
63441,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2309,Kent State,fbs,Mid-American,7,,,1104,1040,195,Ohio,fbs,Mid-American,44,,,1441,1505,,,,1,1
63442,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2306,Kansas State,fbs,Big 12,31,,,2154,2120,201,Oklahoma,fbs,Big 12,41,,,2010,2044,,,,1,1
63443,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,30,USC,fbs,Pac-10,17,,,1643,1634,2483,Oregon,fbs,Pac-10,28,,,1811,1820,,,,1,1
63444,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,204,Oregon State,fbs,Pac-10,38,,,1685,1748,24,Stanford,fbs,Pac-10,6,,,1490,1427,,,,1,1
63445,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,77,Northwestern,fbs,Big Ten,28,,,1571,1566,2509,Purdue,fbs,Big Ten,41,,,1836,1841,,,,1,1
63446,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2579,South Carolina,fbs,SEC,27,,,1556,1614,8,Arkansas,fbs,SEC,7,,,1665,1607,,,,1,1
63447,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2655,Tulane,fbs,Conference USA,24,,,1310,1284,2572,Southern Miss,fbs,Conference USA,56,,,1852,1878,,,,1,1
63448,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,164,Rutgers,fbs,Big East,14,,,1140,1070,218,Temple,fbs,Big East,48,,,1355,1425,,,,1,1
63449,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,38,Colorado,fbs,Big 12,14,,,1685,1660,251,Texas,fbs,Big 12,28,,,1760,1785,,,,1,1
63450,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,239,Baylor,fbs,Big 12,0,,,1207,1202,245,Texas A&M,fbs,Big 12,24,,,1750,1755,,,,1,1
63451,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,23,San José State,fbs,Western Athletic,30,,,1339,1311,2638,UTEP,fbs,Western Athletic,47,,,1468,1496,,,,1,1
63452,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2649,Toledo,fbs,Mid-American,42,,,1679,1803,276,Marshall,fbs,Mid-American,0,,,1679,1555,,,,1,1
63453,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,21,San Diego State,fbs,Mountain West,7,,,1462,1440,254,Utah,fbs,Mountain West,21,,,1570,1592,,,,1,1
63454,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,249,North Texas,fbs,Big West,12,,,1055,1057,328,Utah State,fbs,Big West,17,,,1216,1214,,,,1,1
63455,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,9,Arizona State,fbs,Pac-10,15,,,1582,1577,264,Washington,fbs,Pac-10,21,,,1658,1663,,,,1,1
63456,2000,8,regular,2000-10-14T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,127,Michigan State,fbs,Big Ten,10,,,1625,1623,275,Wisconsin,fbs,Big Ten,17,,,1776,1778,,,,1,1
63457,2000,9,regular,2000-10-19T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,97,Louisville,fbs,Conference USA,25,,,1612,1611,151,East Carolina,fbs,Conference USA,28,,,1672,1673,,,,1,1
63460,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,349,Army,fbs,Conference USA,21,,,1214,1219,2655,Tulane,fbs,Conference USA,17,,,1284,1279,,,,1,1
63461,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,2,Auburn,fbs,SEC,38,,,1657,1647,2348,Louisiana Tech,fbs,FBS Independents,28,,,1248,1258,,,,1,1
63462,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2084,Buffalo,fbs,Mid-American,35,,,871,872,2050,Ball State,fbs,Mid-American,44,,,1115,1114,,,,1,1
63463,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,68,Boise State,fbs,Big West,59,,,1609,1714,249,North Texas,fbs,Big West,0,,,1057,952,,,,1,1
63464,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,189,Bowling Green,fbs,Mid-American,20,,,1262,1278,2199,Eastern Michigan,fbs,Mid-American,6,,,1114,1098,,,,1,1
63465,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2116,UCF,fbs,FBS Independents,55,,,1409,1506,2433,UL Monroe,fbs,FBS Independents,0,,,893,796,,,,1,1
63466,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,153,North Carolina,fbs,ACC,24,,,1450,1456,228,Clemson,fbs,ACC,38,,,1870,1864,,,,1,1
63467,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,254,Utah,fbs,Mountain West,17,,,1592,1582,36,Colorado State,fbs,Mountain West,24,,,1636,1646,,,,1,1
63468,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,2006,Akron,fbs,Mid-American,35,,,1412,1398,41,UConn,fbs,FBS Independents,38,,,1269,1283,,,,1,1
63469,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,52,Florida State,fbs,ACC,37,,,2167,2187,258,Virginia,fbs,ACC,3,,,1522,1502,,,,1,1
63470,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,96,Kentucky,fbs,SEC,30,,,1396,1413,61,Georgia,fbs,SEC,34,,,1787,1770,,,,1,1
63471,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,59,Georgia Tech,fbs,ACC,45,,,1754,1776,150,Duke,fbs,ACC,10,,,1107,1085,,,,1,1
63472,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,235,Memphis,fbs,Conference USA,30,,,1518,1501,248,Houston,fbs,Conference USA,33,,,1316,1333,,,,1,1
63473,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,84,Indiana,fbs,Big Ten,51,,,1344,1390,135,Minnesota,fbs,Big Ten,43,,,1822,1776,,,,1,1
63474,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2305,Kansas,fbs,Big 12,23,,,1417,1445,38,Colorado,fbs,Big 12,15,,,1660,1632,,,,1,1
63475,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2306,Kansas State,fbs,Big 12,28,,,2120,2101,2641,Texas Tech,fbs,Big 12,23,,,1455,1474,,,,1,1
63476,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,99,LSU,fbs,SEC,45,,,1600,1617,344,Mississippi State,fbs,SEC,38,,,1734,1717,,,,1,1
63477,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,276,Marshall,fbs,Mid-American,34,,,1555,1558,2309,Kent State,fbs,Mid-American,12,,,1040,1037,,,,1,1
63478,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,120,Maryland,fbs,ACC,37,,,1392,1461,154,Wake Forest,fbs,ACC,7,,,1298,1229,,,,1,1
63479,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,218,Temple,fbs,Big East,17,,,1425,1410,2390,Miami,fbs,Big East,45,,,1972,1987,,,,1,1
63480,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,130,Michigan,fbs,Big Ten,14,,,1970,1970,127,Michigan State,fbs,Big Ten,0,,,1623,1623,,,,1,1
63481,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,158,Nebraska,fbs,Big 12,59,,,2062,2128,239,Baylor,fbs,Big 12,0,,,1202,1136,,,,1,1
63482,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2439,UNLV,fbs,Mountain West,42,,,1468,1482,2751,Wyoming,fbs,Mountain West,23,,,1155,1141,,,,1,1
63483,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2005,Air Force,fbs,Mountain West,23,,,1546,1524,167,New Mexico,fbs,Mountain West,29,,,1396,1418,,,,1,1
63484,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2032,Arkansas State,fbs,Big West,29,,,1066,1071,166,New Mexico State,fbs,Big West,35,,,1284,1279,,,,1,1
63485,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,277,West Virginia,fbs,Big East,28,,,1530,1513,87,Notre Dame,fbs,FBS Independents,42,,,1689,1706,,,,1,1
63486,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,195,Ohio,fbs,Mid-American,52,,,1505,1593,2117,Central Michigan,fbs,Mid-American,3,,,1066,978,,,,1,1
63487,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2294,Iowa,fbs,Big Ten,10,,,1295,1280,194,Ohio State,fbs,Big Ten,38,,,1845,1860,,,,1,1
63488,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2483,Oregon,fbs,Pac-10,14,,,1820,1819,12,Arizona,fbs,Pac-10,10,,,1698,1699,,,,1,1
63489,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,26,UCLA,fbs,Pac-10,38,,,1483,1491,204,Oregon State,fbs,Pac-10,44,,,1748,1740,,,,1,1
63490,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,213,Penn State,fbs,Big Ten,39,,,1643,1677,356,Illinois,fbs,Big Ten,25,,,1712,1678,,,,1,1
63491,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,221,Pittsburgh,fbs,Big East,42,,,1553,1608,103,Boston College,fbs,Big East,26,,,1766,1711,,,,1,1
63492,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,275,Wisconsin,fbs,Big Ten,24,,,1778,1772,2509,Purdue,fbs,Big Ten,30,,,1841,1847,,,,1,1
63493,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,242,Rice,fbs,Western Athletic,38,,,1314,1376,62,Hawai'i,fbs,Western Athletic,13,,,1300,1238,,,,1,1
63494,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,2426,Navy,fbs,FBS Independents,21,,,1226,1200,164,Rutgers,fbs,Big East,28,,,1070,1096,,,,1,1
63495,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,252,BYU,fbs,Mountain West,15,,,1508,1503,21,San Diego State,fbs,Mountain West,16,,,1440,1445,,,,1,1
63496,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2440,Nevada,fbs,Western Athletic,30,,,1073,1051,23,San José State,fbs,Western Athletic,49,,,1311,1333,,,,1,1
63497,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,238,Vanderbilt,fbs,SEC,14,,,1379,1364,2579,South Carolina,fbs,SEC,30,,,1614,1629,,,,1,1
63459,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,265,Washington State,fbs,Pac-10,20,,,1486,1487,9,Arizona State,fbs,Pac-10,23,,,1577,1576,,,,1,1
63499,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,24,Stanford,fbs,Pac-10,32,,,1427,1430,30,USC,fbs,Pac-10,30,,,1634,1631,,,,1,1
63500,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2633,Tennessee,fbs,SEC,20,,,1869,1879,333,Alabama,fbs,SEC,10,,,1762,1752,,,,1,1
63458,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,5,UAB,fbs,Conference USA,14,,,1452,1448,2393,Middle Tennessee,fbs,FBS Independents,9,,,1229,1233,,,,1,1
63501,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,251,Texas,fbs,Big 12,46,,,1785,1819,142,Missouri,fbs,Big 12,12,,,1275,1241,,,,1,1
63502,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,66,Iowa State,fbs,Big 12,7,,,1500,1468,245,Texas A&M,fbs,Big 12,30,,,1755,1787,,,,1,1
63503,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,202,Tulsa,fbs,Western Athletic,3,,,1205,1223,2628,TCU,fbs,Western Athletic,17,,,1783,1765,,,,1,1
63504,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2638,UTEP,fbs,Western Athletic,23,,,1496,1520,278,Fresno State,fbs,Western Athletic,13,,,1590,1566,,,,1,1
63505,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,328,Utah State,fbs,Big West,31,,,1214,1263,70,Idaho,fbs,Big West,14,,,1332,1283,,,,1,1
63506,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,183,Syracuse,fbs,Big East,14,,,1699,1708,259,Virginia Tech,fbs,Big East,22,,,2025,2016,,,,1,1
63507,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,264,Washington,fbs,Pac-10,36,,,1663,1668,25,California,fbs,Pac-10,24,,,1434,1429,,,,1,1
63508,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2711,Western Michigan,fbs,Mid-American,52,,,1609,1672,2459,Northern Illinois,fbs,Mid-American,22,,,1467,1404,,,,1,1
63498,2000,9,regular,2000-10-21T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,58,South Florida,fbs,FBS Independents,44,,,1377,1487,2335,Liberty,,,6,,,1382,1272,,,,1,#N/A
63509,2000,10,regular,2000-10-26T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,252,BYU,fbs,Mountain West,19,,,1503,1499,2751,Wyoming,fbs,Mountain West,7,,,1141,1145,,,,1,1
63553,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,328,Utah State,fbs,Big West,44,,,1263,1273,2032,Arkansas State,fbs,Big West,31,,,1071,1061,,,,1,1
63510,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,151,East Carolina,fbs,Conference USA,13,,,1673,1654,5,UAB,fbs,Conference USA,16,,,1448,1467,,,,1,1
63511,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2,Auburn,fbs,SEC,21,,,1647,1647,8,Arkansas,fbs,SEC,19,,,1607,1607,,,,1,1
63512,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2117,Central Michigan,fbs,Mid-American,34,,,978,980,2050,Ball State,fbs,Mid-American,38,,,1114,1112,,,,1,1
63513,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,166,New Mexico State,fbs,Big West,31,,,1279,1298,68,Boise State,fbs,Big West,34,,,1714,1695,,,,1,1
63514,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,103,Boston College,fbs,Big East,42,,,1711,1721,164,Rutgers,fbs,Big East,13,,,1096,1086,,,,1,1
63515,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,30,USC,fbs,Pac-10,16,,,1631,1585,25,California,fbs,Pac-10,28,,,1429,1475,,,,1,1
63516,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,333,Alabama,fbs,SEC,38,,,1752,1735,2116,UCF,fbs,FBS Independents,40,,,1506,1523,,,,1,1
63517,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,2132,Cincinnati,fbs,Conference USA,45,,,1371,1468,193,Miami (OH),fbs,Mid-American,15,,,1497,1400,,,,1,1
63518,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,38,Colorado,fbs,Big 12,37,,,1632,1648,197,Oklahoma State,fbs,Big 12,21,,,1425,1409,,,,1,1
63519,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,21,San Diego State,fbs,Mountain West,22,,,1445,1437,36,Colorado State,fbs,Mountain West,34,,,1646,1654,,,,1,1
63520,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,57,Florida,fbs,SEC,34,,,1945,1952,61,Georgia,fbs,SEC,23,,,1770,1763,,,,1,1
63521,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,152,NC State,fbs,ACC,14,,,1610,1554,52,Florida State,fbs,ACC,58,,,2187,2243,,,,1,1
63522,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,278,Fresno State,fbs,Western Athletic,34,,,1566,1584,202,Tulsa,fbs,Western Athletic,12,,,1223,1205,,,,1,1
63523,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,228,Clemson,fbs,ACC,28,,,1864,1854,59,Georgia Tech,fbs,ACC,31,,,1776,1786,,,,1,1
63524,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,66,Iowa State,fbs,Big 12,39,,,1468,1489,142,Missouri,fbs,Big 12,20,,,1241,1220,,,,1,1
63525,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,97,Louisville,fbs,Conference USA,35,,,1611,1608,2655,Tulane,fbs,Conference USA,32,,,1279,1282,,,,1,1
63526,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2006,Akron,fbs,Mid-American,28,,,1398,1403,276,Marshall,fbs,Mid-American,31,,,1558,1553,,,,1,1
63527,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,150,Duke,fbs,ACC,9,,,1085,1093,120,Maryland,fbs,ACC,20,,,1461,1453,,,,1,1
63528,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,2390,Miami,fbs,Big East,42,,,1987,1959,2348,Louisiana Tech,fbs,FBS Independents,31,,,1258,1286,,,,1,1
63529,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,127,Michigan State,fbs,Big Ten,14,,,1623,1628,356,Illinois,fbs,Big Ten,10,,,1678,1673,,,,1,1
63530,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,145,Ole Miss,fbs,SEC,43,,,1569,1569,2439,UNLV,fbs,Mountain West,40,,,1482,1482,,,,1,1
63531,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,344,Mississippi State,fbs,SEC,61,,,1717,1732,2393,Middle Tennessee,fbs,FBS Independents,35,,,1233,1218,,,,1,1
63532,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,167,New Mexico,fbs,Mountain West,10,,,1418,1437,254,Utah,fbs,Mountain West,3,,,1582,1563,,,,1,1
63533,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,309,Louisiana,fbs,FBS Independents,0,,,900,876,249,North Texas,fbs,Big West,13,,,952,976,,,,1,1
63534,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2459,Northern Illinois,fbs,Mid-American,73,,,1404,1525,2084,Buffalo,fbs,Mid-American,10,,,872,751,,,,1,1
63535,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,135,Minnesota,fbs,Big Ten,35,,,1776,1749,77,Northwestern,fbs,Big Ten,41,,,1566,1593,,,,1,1
63536,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,87,Notre Dame,fbs,FBS Independents,34,,,1706,1705,2005,Air Force,fbs,Mountain West,31,,,1524,1525,,,,1,1
63537,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,201,Oklahoma,fbs,Big 12,31,,,2044,2090,158,Nebraska,fbs,Big 12,14,,,2128,2082,,,,1,1
63538,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,9,Arizona State,fbs,Pac-10,55,,,1576,1586,2483,Oregon,fbs,Pac-10,56,,,1819,1809,,,,1,1
63539,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,204,Oregon State,fbs,Pac-10,38,,,1740,1787,265,Washington State,fbs,Pac-10,9,,,1487,1440,,,,1,1
63540,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,84,Indiana,fbs,Big Ten,24,,,1390,1402,213,Penn State,fbs,Big Ten,27,,,1677,1665,,,,1,1
63541,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2509,Purdue,fbs,Big Ten,31,,,1847,1850,194,Ohio State,fbs,Big Ten,27,,,1860,1857,,,,1,1
63542,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,62,Hawai'i,fbs,Western Athletic,48,,,1238,1228,23,San José State,fbs,Western Athletic,57,,,1333,1343,,,,1,1
63543,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,41,UConn,fbs,FBS Independents,13,,,1283,1283,58,South Florida,fbs,FBS Independents,21,,,1487,1487,,,,1,1
63544,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2567,SMU,fbs,Western Athletic,21,,,1155,1174,2440,Nevada,fbs,Western Athletic,7,,,1051,1032,,,,1,1
63545,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,248,Houston,fbs,Conference USA,3,,,1333,1358,2572,Southern Miss,fbs,Conference USA,6,,,1878,1853,,,,1,1
63546,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2579,South Carolina,fbs,SEC,14,,,1629,1639,2633,Tennessee,fbs,SEC,17,,,1879,1869,,,,1,1
63547,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,251,Texas,fbs,Big 12,48,,,1819,1835,239,Baylor,fbs,Big 12,14,,,1136,1120,,,,1,1
63548,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,245,Texas A&M,fbs,Big 12,26,,,1787,1853,2306,Kansas State,fbs,Big 12,10,,,2101,2035,,,,1,1
63549,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2628,TCU,fbs,Western Athletic,37,,,1765,1821,242,Rice,fbs,Western Athletic,0,,,1376,1320,,,,1,1
63550,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,2305,Kansas,fbs,Big 12,39,,,1445,1436,2641,Texas Tech,fbs,Big 12,45,,,1474,1483,,,,1,1
63551,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,,,2426,Navy,fbs,FBS Independents,14,,,1200,1207,2649,Toledo,fbs,Mid-American,35,,,1803,1796,,,,1,1
63552,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,12,Arizona,fbs,Pac-10,24,,,1699,1681,26,UCLA,fbs,Pac-10,27,,,1491,1509,,,,1,1
63554,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,258,Virginia,fbs,ACC,17,,,1502,1518,153,North Carolina,fbs,ACC,6,,,1456,1440,,,,1,1
63555,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,259,Virginia Tech,fbs,Big East,37,,,2016,2012,221,Pittsburgh,fbs,Big East,34,,,1608,1612,,,,1,1
63556,2000,10,regular,2000-10-28T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,,,24,Stanford,fbs,Pac-10,28,,,1430,1439,264,Washington,fbs,Pac-10,31,,,1668,1659,,,,1,1
