Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores[0],HomeLineScores[1],HomeLineScores[2],HomeLineScores[3],HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores[0],AwayLineScores[1],AwayLineScores[2],AwayLineScores[3],AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,awayLeagueId,homeLeagueId
401550109,2023,1,regular,2023-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3621,Arnold Field (PA),388,Lebanon Valley,iii,Mid Atlantic,12,,,,,,,,2234,Franklin & Marshall,iii,Centennial,16,,,,,,,,,#N/A,#N/A
401550079,2023,1,regular,2023-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5830,Walter M. Katz Field,40,Curry College,iii,Commonwealth Coast,0,0,0,0,0,,,,2776,Salve Regina,iii,Commonwealth Coast,48,21,14,13,0,,,,,#N/A,#N/A
401525463,2023,1,regular,2023-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,49024,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,38,10,6,8,14,0.9989362507,1377,1481,193,Miami (OH),fbs,Mid-American,3,0,3,0,0,0.001063749311,1420,1316,3.419877674,1,1
401549580,2023,1,regular,2023-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5788,Merrill Field at Yunevich Stadium,365,Alfred University,iii,Empire 8,9,0,0,9,0,,,,174,Hobart College,iii,Liberty League,31,3,7,14,7,,,,,#N/A,#N/A
401553027,2023,1,regular,2023-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,6202,Cardinal Stadium (DC),2108,Catholic,iii,Landmark Conference,34,13,14,7,0,,,,2700,McDaniel College,iii,Centennial,7,0,0,7,0,,,,,#N/A,#N/A
401520163,2023,1,regular,2023-09-01T23:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3936,Spartan Stadium,127,Michigan State,fbs,Big Ten,31,0,10,7,14,0.9898329761,1533,1575,2117,Central Michigan,fbs,Mid-American,7,0,7,0,0,0.01016702394,1370,1328,6.660547719,1,1
401552447,2023,1,regular,2023-09-01T23:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,6136,Patterson Field,2667,Ursinus,iii,Centennial,38,7,17,14,0,,,,111674,Reading,iii,Mid Atlantic,6,0,0,0,6,,,,,#N/A,#N/A
401525462,2023,1,regular,2023-09-01T23:30:00.000Z,FALSE,TRUE,TRUE,TRUE,,5348,Mercedes-Benz Stadium,59,Georgia Tech,fbs,ACC,34,0,28,0,6,0.3374647435,1348,1362,97,Louisville,fbs,ACC,39,6,7,10,16,0.6625352565,1668,1654,7.421082072,1,1
401525815,2023,1,regular,2023-09-02T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,41091,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,48,7,10,10,21,0.9971821403,1415,1415,2623,Missouri State,fcs,MVFC,17,7,3,0,7,0.002817859701,,,4.34757185,1,8
401546011,2023,1,regular,2023-09-02T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3860,O'Harra Stadium,613,South Dakota Mines,ii,Rocky Mountain,31,7,14,3,7,,,,628,Valley City State,,,14,7,7,0,0,,,,,#N/A,#N/A
401553008,2023,1,regular,2023-09-02T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5114,Shelton Stadium,2810,Hardin-Simmons,iii,American Southwest,47,21,7,13,6,,,,2015,Albright,iii,Mid Atlantic,3,0,0,3,0,,,,,#N/A,#N/A
401523988,2023,1,regular,2023-09-02T03:00:00.000Z,FALSE,TRUE,FALSE,FALSE,13739,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,fbs,Mountain West,24,0,10,0,14,0.0109506348,1241,1220,24,Stanford,fbs,Pac-12,37,7,14,6,10,0.9890493652,1324,1345,4.249206256,1,1
401549784,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,5892,Armfield Athletic Center,2258,Guilford College,iii,Old Dominion,36,9,0,13,14,,,,2256,Greensboro College,iii,USA South,21,7,6,0,8,,,,,#N/A,#N/A
401545706,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,3667,Callaghan Stadium,2148,Concord University,ii,Mountain East,10,0,3,7,0,,,,2213,Emory & Henry College,ii,South Atlantic,56,21,0,7,28,,,,,#N/A,#N/A
401540737,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,3698,Donnell Stadium,2224,Findlay,ii,Great Midwest Athletic,10,7,3,0,0,,,,2654,Truman State,ii,Great Lakes,20,0,10,10,0,,,,,#N/A,#N/A
401545759,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,6063,Mueller Field,587,Notre Dame College,ii,Mountain East,23,3,13,0,7,,,,2477,Ohio Dominican,ii,Great Midwest Athletic,21,7,0,7,7,,,,,#N/A,#N/A
401541912,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,5782,Mountaineer Bowl,2714,Western Colorado,ii,Rocky Mountain,28,14,0,0,14,,,,2704,West Texas A&M,ii,Lone Star,6,0,6,0,0,,,,,#N/A,#N/A
401540285,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,3779,Manning Field at John L. Guidry Stadium,2447,Nicholls,fcs,Southland,24,0,3,7,14,0.077808046,,,16,Sacramento State,fcs,Big Sky,38,7,10,7,14,0.922191954,,,3.074738934,8,8
401541905,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,5917,Ratliff Stadium,110243,UT Permian Basin,ii,Lone Star,96,20,34,28,14,,,,2637,Texas College,,,0,0,0,0,0,,,,,#N/A,#N/A
401540012,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,3623,Arthur J. Rooney Athletic Field,2184,Duquesne,fcs,NEC,49,21,14,7,7,0.9987854358,,,2205,Edinboro University,ii,Pennsylvania State Athletic,7,0,0,7,0,0.001214564211,,,3.054938331,8,#N/A
401540219,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,3643,Bobcat Stadium,147,Montana State,fcs,Big Sky,63,14,21,7,21,0.9988105852,,,3101,Utah Tech,fcs,UAC,20,3,7,0,10,0.001189414753,,,2.761202958,8,8
401540065,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,3722,Fitton Field,107,Holy Cross,fcs,Patriot,42,7,7,14,14,0.9988659124,,,2771,Merrimack,fcs,NEC,20,3,14,3,0,0.001134087602,,,5.610991943,8,8
401539993,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,3862,O'Kelly-Riddick Stadium,2428,North Carolina Central,fcs,MEAC,47,10,27,0,10,0.9986904289,,,2736,Winston-Salem,ii,CIAA,21,0,0,7,14,0.00130957108,,,2.56572846,8,#N/A
401550454,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,6145,Blue Jay Stadium,433,Westminster College (MO),iii,Upper Midwest,0,0,0,0,0,,,,2519,Rhodes College,iii,Southern Athletic,47,7,17,9,14,,,,,#N/A,#N/A
401546995,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,3769,Jack Britt Memorial Stadium,437,Lake Erie,ii,Great Midwest Athletic,10,0,7,3,0,,,,112334,Franklin Pierce,ii,Northeast 10,26,7,13,6,0,,,,,#N/A,#N/A
401544077,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,TRUE,FALSE,,,,101161,LYONCOLL,,,18,7,0,3,8,,,,65,Grinnell,iii,Midwest,12,9,0,0,3,,,,,#N/A,#N/A
401540396,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,3597,Alumni Memorial Field,2678,VMI,fcs,Southern,12,0,6,0,6,0.971592344,,,2166,Davidson,fcs,Pioneer,7,0,0,7,0,0.02840765599,,,9.817787856,8,8
401540163,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,TRUE,FALSE,,3933,Soldier Field,2400,Mississippi Valley State,fcs,SWAC,21,7,6,0,8,,,,2119,Central State (OH),ii,SIAC,24,7,0,7,10,,,,,8,#N/A
401540078,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,3741,Goodman Stadium,2329,Lehigh,fcs,Patriot,10,0,3,0,7,0.0003397832034,,,222,Villanova,fcs,CAA,38,14,17,7,0,0.9996602168,,,1.515590482,8,8
401540166,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,TRUE,,3631,BBVA Compass Stadium,2640,Texas Southern,fcs,SWAC,34,3,14,17,0,0.2821606373,,,2504,Prairie View A&M,fcs,SWAC,37,14,3,7,10,0.7178393627,,,7.295483916,8,8
401544096,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,5931,Don Drumm Stadium,317,Marietta,iii,Ohio,31,7,14,7,3,,,,374,St John Fisher University,iii,Empire 8,7,0,7,0,0,,,,,#N/A,#N/A
401540562,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,5116,O'Shaughnessy Stadium,2900,St. Thomas (MN),fcs,Pioneer,36,14,8,0,14,0.9857574078,,,2069,Black Hills State,ii,Rocky Mountain,26,0,10,3,13,0.01424259222,,,4.183467195,8,#N/A
401540003,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,3624,Arute Field,2115,Central Connecticut,fcs,NEC,44,10,20,0,14,0.9989027075,,,2022,American International,ii,Northeast 10,0,0,0,0,0,0.001097292499,,,2.551399037,8,#N/A
401540225,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,1027,Alex G. Spanos Stadium,13,Cal Poly,fcs,Big Sky,27,10,7,3,7,0.9250405129,,,301,San Diego,fcs,Pioneer,10,3,0,7,0,0.07495948707,,,5.414024976,8,8
401550253,2023,1,regular,2023-09-02T04:00:00.000Z,TRUE,TRUE,FALSE,FALSE,,5812,Bernlohr Stadium,424,Capital,iii,Ohio,35,7,0,14,14,,,,2171,Denison University,iii,North Coast,45,14,17,14,0,,,,,#N/A,#N/A
401553021,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3920,Schmidt Stadium,398,Wilkes,iii,Landmark Conference,23,0,16,0,7,,,,247,Kings College (PA),iii,Mid Atlantic,27,0,6,14,7,,,,,#N/A,#N/A
401546992,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5934,Farmers Insurance Athletic Complex,110254,Davenport,ii,GLIAC,31,14,10,0,7,,,,2646,Thomas More College,,,17,0,0,10,7,,,,,#N/A,#N/A
401549622,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3709,Hempstead Stadium,452,Endicott College,iii,Commonwealth Coast,31,14,7,3,7,,,,2779,St. Lawrence,iii,Liberty League,0,0,0,0,0,,,,,#N/A,#N/A
401549310,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,TRUE,FALSE,,7512,St. Francis High School,125974,Hilbert College,iii,North Coast,0,0,0,0,0,,,,237,Union (NY),iii,Liberty League,65,28,23,7,7,,,,,#N/A,#N/A
401545782,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3848,Multi-Sport Stadium,2038,Assumption,ii,Northeast 10,31,7,14,3,7,,,,2315,Kutztown University,ii,Pennsylvania State Athletic,20,0,14,6,0,,,,,#N/A,#N/A
401545891,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5133,Ram Stadium (WV),2974,Shepherd,ii,Pennsylvania State Athletic,27,0,7,7,13,,,,2583,Southern Connecticut State,ii,Northeast 10,26,7,7,6,6,,,,,#N/A,#N/A
401545963,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,4429,Seth Grove Stadium,2559,Shippensburg,ii,Pennsylvania State Athletic,10,0,7,0,3,,,,2444,Newberry,ii,South Atlantic,14,7,0,7,0,,,,,#N/A,#N/A
401547185,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5124,Homewood Field,118,Johns Hopkins University,iii,Centennial,27,7,14,6,0,,,,175,Ithaca College,iii,Liberty League,17,7,3,0,7,,,,,#N/A,#N/A
401544051,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3717,Edwin Fauver Stadium,184,University of Rochester (NY),iii,Liberty League,17,0,10,0,7,,,,390,Utica,iii,Empire 8,20,13,7,0,0,,,,,#N/A,#N/A
401541110,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,6092,Bishop Stadium,286,North Carolina Wesleyan,iii,USA South,9,0,0,6,3,,,,2516,Randolph-Macon,iii,Old Dominion,51,17,14,6,14,,,,,#N/A,#N/A
401541053,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5905,Kean Alumni Stadium,2871,Kean,iii,New Jersey,14,0,0,7,7,,,,3110,SUNY Morrisville,iii,Empire 8,24,7,10,0,7,,,,,#N/A,#N/A
401540708,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3731,Frost-Kalnow Stadium,2838,Tiffin,ii,Great Midwest Athletic,79,20,17,14,28,,,,2816,McKendree,ii,Great Lakes,14,14,0,0,0,,,,,#N/A,#N/A
401550056,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5125,Stadium Red Field,2782,Cortland,iii,Empire 8,42,21,0,7,14,,,,2808,Delaware Valley,iii,Mid Atlantic,13,0,6,0,7,,,,,#N/A,#N/A
401550292,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5790,Bahlke Field,2800,Alma,iii,Michigan,52,13,22,10,7,,,,427,Ohio Northern,iii,Ohio,7,0,7,0,0,,,,,#N/A,#N/A
401550282,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,6101,"Memorial Stadium (Westerville, OH)",359,Otterbein,iii,Ohio,21,0,0,7,14,,,,2980,Ohio Wesleyan,iii,North Coast,35,7,0,7,21,,,,,#N/A,#N/A
401550145,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5904,Angell Field,126,Kalamazoo,iii,Michigan,42,14,14,14,0,,,,391,Oberlin,iii,North Coast,10,0,3,0,7,,,,,#N/A,#N/A
401549737,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5926,Henry G. Steinbrenner '27 Stadium,109,MIT,iii,NEWMAC,41,7,13,7,14,,,,18,Bridgewater State,iii,MSCAC,27,0,13,7,7,,,,,#N/A,#N/A
401552473,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5831,Dale Lippert Field,110438,Dean College,iii,ECFC,33,6,7,6,14,,,,114,Fitchburg State,iii,MSCAC,17,7,3,0,7,,,,,#N/A,#N/A
401525464,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,30122,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,24,0,0,7,14,0.02600559996,1314,1309,2459,Northern Illinois,fbs,Mid-American,27,0,7,7,7,0.9739944,1304,1309,7.661991008,1,1
401523994,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,53294,3616,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,42,0,14,14,14,0.1159415463,1652,1613,38,Colorado,fbs,Pac-12,45,7,10,14,14,0.8840584537,1157,1196,9.261455431,1,1
401520179,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,TRUE,FALSE,69507,3810,Nissan Stadium,2633,Tennessee,fbs,SEC,49,7,14,14,14,0.998921606,1833,1887,258,Virginia,fbs,ACC,13,0,3,7,3,0.001078393989,1393,1339,1.453012589,1,1
401520172,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,21490,3735,Gerald J. Ford Stadium,2567,SMU,fbs,American Athletic,38,14,17,0,7,0.9968771684,1502,1535,2348,Louisiana Tech,fbs,Conference USA,14,0,0,7,7,0.00312283164,1249,1216,3.261651957,1,1
401520162,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,109480,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,30,7,16,7,0,0.998549097,1916,1941,151,East Carolina,fbs,American Athletic,3,0,0,0,3,0.001450903002,1506,1481,1.172112115,1,1
401520157,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,69250,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,24,14,3,0,7,0.8907619183,1665,1664,328,Utah State,fbs,Mountain West,14,0,3,3,8,0.1092380817,1395,1396,4.69957513,1,1
401551929,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,7082,Athletic Field Complex,122774,Keystone,iii,Landmark Conference,27,6,14,0,7,,,,417,Gallaudet,iii,ECFC,6,0,0,6,0,,,,,#N/A,#N/A
401558747,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5824,Lions Stadium,2442,College Of New Jersey,iii,New Jersey,41,3,21,3,14,,,,127954,Eastern University,iii,Mid Atlantic,21,0,14,7,0,,,,,#N/A,#N/A
401520160,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,18811,3992,Williams Stadium (VA),2335,Liberty,fbs,Conference USA,34,7,17,7,3,0.8819144264,1442,1446,189,Bowling Green,fbs,Mid-American,24,0,14,10,0,0.1180855736,1250,1246,6.60406962,1,1
401520159,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,58286,3683,Kroger Field,96,Kentucky,fbs,SEC,44,3,20,14,7,0.4703184652,1570,1625,2050,Ball State,fbs,Mid-American,14,7,0,7,0,0.5296815348,1360,1305,4.091867041,1,1
401549730,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,6142,Westside Athletic Complex,2843,Western Connecticut St,iii,MSCAC,35,14,0,14,7,,,,2383,Merchant Marine Academy,iii,NEWMAC,52,7,17,21,7,,,,,#N/A,#N/A
401525822,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,83221,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,Big 12,73,28,17,21,7,0.9989663892,1608,1793,2032,Arkansas State,fbs,Sun Belt,0,0,0,0,0,0.001033610813,1256,1071,1.96301685,1,1
401520170,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,54898,3907,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,35,7,14,7,7,0.1256113617,1473,1479,278,Fresno State,fbs,Mountain West,39,7,10,8,14,0.8743886383,1677,1671,6.896309376,1,1
401545971,2023,1,regular,2023-09-02T16:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5876,Bentley University Football Stadium,2060,Bentley,ii,Northeast 10,19,7,7,5,0,,,,223,West Chester,ii,Pennsylvania State Athletic,20,0,7,3,10,,,,,#N/A,#N/A
401540057,2023,1,regular,2023-09-02T16:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3847,Cooper Field,46,Georgetown,fcs,Patriot,49,14,7,14,14,0.9988712825,,,2368,Marist,fcs,Pioneer,7,7,0,0,0,0.001128717482,,,2.919224531,8,8
401549615,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5835,Biddle Field,2175,Dickinson (PA),iii,Centennial,27,0,7,0,20,,,,2528,Rensselaer,iii,Liberty League,38,7,7,7,17,,,,,#N/A,#N/A
401541092,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,6152,Wiliams Stadium (OH),2733,Wilmington (OH),iii,Ohio,63,15,21,14,13,,,,2748,Wooster,iii,North Coast,43,8,7,7,21,,,,,#N/A,#N/A
401550366,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3823,Hardee-McGee Field,2553,Sewanee,iii,Southern Athletic,8,0,8,0,0,,,,2373,Maryville College (TN),iii,USA South,28,7,7,7,7,,,,,#N/A,#N/A
401550226,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,6138,Wilson Field,2688,Washington and Lee,iii,Old Dominion,7,0,0,0,7,,,,2532,Salisbury,iii,New Jersey,28,7,7,7,7,,,,,#N/A,#N/A
401550391,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5864,Robert E. Thorn Field,146,Grove City College,iii,Presidents',17,7,10,0,0,,,,2849,Westminster (PA),iii,Presidents',7,7,0,0,0,,,,,#N/A,#N/A
401540508,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,6075,W.B. Mason Stadium,284,Stonehill,fcs,NEC,17,0,10,0,7,,,,160,New Hampshire,fcs,CAA,51,27,10,14,0,,,,,8,8
401549817,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5800,Jopson Athletic Complex,2079,Bridgewater (VA),iii,Old Dominion,19,7,9,3,0,,,,216,Susquehanna,iii,Landmark Conference,51,16,14,14,7,,,,,#N/A,#N/A
401550309,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3618,Apprentice Field,3111,Apprentice School,iii,Independent DIII,14,0,14,0,0,,,,2047,Averett,iii,Old Dominion,34,7,3,10,14,,,,,#N/A,#N/A
401550025,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6140,John F. Wiley Stadium,2845,Waynesburg,iii,Presidents',36,0,7,14,12,,,,2018,Allegheny,iii,Presidents',39,6,20,0,7,,,,,#N/A,#N/A
401532570,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,30142,3713,Falcon Stadium,2005,Air Force,fbs,Mountain West,42,14,14,7,7,0.9989713018,1678,1678,2523,Robert Morris,fcs,Big South-OVC,7,0,0,0,7,0.001028698189,,,2.490595882,1,8
401547195,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3995,Dr. John W. Winkin Sports Complex,2280,Husson,iii,Commonwealth Coast,28,7,7,7,7,,,,2467,Norwich,iii,NEWMAC,14,0,7,0,7,,,,,#N/A,#N/A
401540099,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3744,Hancock Stadium,2287,Illinois State,fcs,MVFC,41,21,10,10,0,0.9988028532,,,2168,Dayton,fcs,Pioneer,0,0,0,0,0,0.001197146832,,,3.036376682,8,8
401549810,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5807,Brevard Memorial Stadium,2913,Brevard College,iii,USA South,23,3,0,3,17,,,,2683,Warner University,,,29,14,9,0,0,,,,,#N/A,#N/A
401550187,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5117,Clemens Stadium,2600,Saint John's (MN),iii,Minnesota,34,7,0,7,17,,,,386,Trinity University TX,iii,Southern Athletic,31,7,14,7,3,,,,,#N/A,#N/A
401552992,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,5851,Shirk Field at Musselman Stadium,2248,Gettysburg,iii,Centennial,40,10,7,6,17,,,,246,Juniata College,iii,Landmark Conference,20,0,14,0,6,,,,,#N/A,#N/A
401549752,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,6090,Sherman Field at McConagha Stadium,332,Muskingum University,iii,Ohio,31,0,14,14,3,,,,366,Ferrum,iii,Old Dominion,20,0,10,0,10,,,,,#N/A,#N/A
401550061,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5638,Dave Wolk Stadium,293,Castleton,iii,ECFC,25,0,0,12,13,,,,2972,Plymouth State,iii,MSCAC,21,7,7,7,0,,,,,#N/A,#N/A
401551917,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,6083,Mangelsdorf Field,2969,Misericordia,iii,Mid Atlantic,14,7,0,7,0,,,,3162,Alfred State,iii,ECFC,24,14,3,0,7,,,,,#N/A,#N/A
401547204,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,6135,Blue Storm Stadium,111675,Biddeford,iii,Commonwealth Coast,44,14,7,9,14,,,,2557,Coast Guard,iii,NEWMAC,28,7,14,7,0,,,,,#N/A,#N/A
401553000,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,4855,Leslie C. Quick Jr. Stadium,2725,Widener,iii,Mid Atlantic,42,14,14,14,0,,,,2354,Lycoming,iii,Landmark Conference,21,0,14,7,0,,,,,#N/A,#N/A
401539970,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3613,Alumni Stadium,2169,Delaware State,fcs,MEAC,11,0,3,0,8,,,,2075,Bowie State,ii,CIAA,22,7,8,0,7,,,,,8,#N/A
401550289,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5896,Lewis C. Everett Stadium,297,Hampden-Sydney,iii,Old Dominion,28,7,7,0,14,,,,89,Wabash College,iii,North Coast,29,0,14,7,8,,,,,#N/A,#N/A
401541101,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,6143,Golden Bear Stadium,2702,Western New England,iii,Commonwealth Coast,14,0,14,0,0,,,,81,Springfield,iii,NEWMAC,28,3,6,6,13,,,,,#N/A,#N/A
401544060,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,6150,Wightman Stadium,2970,William Paterson,iii,New Jersey,29,14,0,0,15,,,,2221,FDU-Florham,iii,Mid Atlantic,33,14,2,7,10,,,,,#N/A,#N/A
401544954,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5801,George Finnie Stadium,188,Baldwin Wallace,iii,Ohio,33,7,7,6,13,,,,2419,Mount St. Joseph,iii,Heartland,46,6,13,13,14,,,,,#N/A,#N/A
401540684,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,5784,Cebe Ross Field,455,West Virginia Wesleyan,ii,Mountain East,6,3,3,0,0,,,,2304,Johnson C Smith,ii,CIAA,49,7,14,14,14,,,,,#N/A,#N/A
401544115,2023,1,regular,2023-09-02T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3677,Chuck Noll Field,2614,Saint Vincent,iii,Presidents',0,0,0,0,0,,,,2686,Washington & Jefferson,iii,Presidents',51,14,7,16,14,,,,,#N/A,#N/A
