Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores,HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores,AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex
401762858,2025,12,regular,2025-11-13T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3786,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,38,"7,7,10,14",0.8471727967,1235,1293,2084,Buffalo,fbs,Mid-American,19,"3,7,3,6",0.1528272033,1376,1318,4.971371682
401762859,2025,12,regular,2025-11-13T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3985,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,Mid-American,3,"0,0,0,3",0.005873220973,805,735,2459,Northern Illinois,fbs,Mid-American,45,"10,21,14,0",0.994126779,1219,1289,2.806565715
401762860,2025,12,regular,2025-11-13T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3996,Yager Stadium,193,Miami (OH),fbs,Mid-American,3,"0,0,3,0",0,1460,1421,2649,Toledo,fbs,Mid-American,24,"0,14,10,0",1,1591,1630,4.923971217
401761649,2025,12,regular,2025-11-14T00:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3918,S.B. Ballard Stadium,295,Old Dominion,fbs,Sun Belt,33,"10,10,6,7",1,1480,1566,2653,Troy,fbs,Sun Belt,0,"0,0,0,0",0,1445,1359,3.212238035
401754591,2025,12,regular,2025-11-15T00:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3873,L&N Federal Credit Union Stadium,97,Louisville,fbs,ACC,19,"3,6,10,0",0.7156305313,1709,1709,228,Clemson,fbs,ACC,20,"3,7,3,7",0.2843694687,1725,1725,7.815486054
401752904,2025,12,regular,2025-11-15T02:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3626,Autzen Stadium,2483,Oregon,fbs,Big Ten,42,"14,14,7,7",0.9859622121,2050,2068,135,Minnesota,fbs,Big Ten,13,"0,6,7,0",0.01403778791,1514,1496,2.839511241
401754597,2025,12,regular,2025-11-15T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,15,"0,3,6,6",0,1668,1665,87,Notre Dame,fbs,FBS Independents,37,"14,7,9,7",1,2186,2189,3.900814039
401756952,2025,12,regular,2025-11-15T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,6,"3,3,0,0",0.1533411443,1049,1080,2306,Kansas State,fbs,Big 12,14,"0,7,0,7",0.8466588557,1705,1674,5.08201897
401756951,2025,12,regular,2025-11-15T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3854,Nippert Stadium,2132,Cincinnati,fbs,Big 12,24,"14,0,3,7",0.0605485402,1590,1578,12,Arizona,fbs,Big 12,30,"7,3,10,10",0.9394514598,1580,1592,5.649878575
401752772,2025,12,regular,2025-11-15T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3795,Kyle Field,245,Texas A&M,fbs,SEC,31,"3,0,21,7",0.7916420698,1904,1896,2579,South Carolina,fbs,SEC,30,"17,13,0,0",0.2083579302,1637,1645,6.900620804
401752901,2025,12,regular,2025-11-15T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,31,"7,3,14,7",1,2150,2142,275,Wisconsin,fbs,Big Ten,7,"0,7,0,0",0,1459,1467,4.310863273
401762510,2025,12,regular,2025-11-15T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,American Athletic,41,"14,10,0,17",0.8824848533,1480,1485,58,South Florida,fbs,American Athletic,38,"3,6,7,22",0.1175151467,1734,1729,6.582655336
401762507,2025,12,regular,2025-11-15T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,4418,Jerry Richardson Stadium,2429,Charlotte,fbs,American Athletic,7,"0,0,0,7",0.008371274918,1020,1013,2636,UTSA,fbs,American Athletic,28,"7,0,7,14",0.9916287251,1465,1472,3.426061003
401757174,2025,12,regular,2025-11-15T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3892,Pratt & Whitney Stadium,41,UConn,fbs,FBS Independents,26,"6,3,7,10",0.9545078874,1563,1568,2005,Air Force,fbs,Mountain West,16,"7,0,3,6",0.04549211264,1388,1383,4.495044478
401762861,2025,12,regular,2025-11-15T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,9,"0,3,3,3",0.03734716773,1047,1030,2199,Eastern Michigan,fbs,Mid-American,24,"7,10,0,7",0.9626528323,1229,1246,3.327583101
401752905,2025,12,regular,2025-11-15T17:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,4250,Wrigley Field,77,Northwestern,fbs,Big Ten,22,"0,6,3,13",0.331058681,1516,1526,130,Michigan,fbs,Big Ten,24,"0,7,14,3",0.668941319,1809,1799,6.608091433
401752768,2025,12,regular,2025-11-15T17:45:00.000Z,FALSE,TRUE,FALSE,TRUE,,3958,Tiger Stadium (LA),99,LSU,fbs,SEC,23,"0,16,0,7",0.3887782097,1695,1693,8,Arkansas,fbs,SEC,22,"14,0,8,0",0.6112217903,1594,1596,7.21058892
401752945,2025,12,regular,2025-11-15T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3674,Chapman Stadium,202,Tulsa,fbs,American Athletic,31,"14,3,7,7",0.9970397353,1037,1094,204,Oregon State,fbs,Pac-12,14,"0,0,0,14",0.002960264683,1232,1175,3.455521596
401756948,2025,12,regular,2025-11-15T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3947,Mountain America Stadium,9,Arizona State,fbs,Big 12,25,"0,22,0,3",0.1962768435,1617,1614,277,West Virginia,fbs,Big 12,23,"3,7,0,13",0.8037231565,1352,1355,6.134941514
401752767,2025,12,regular,2025-11-15T18:30:00.000Z,FALSE,TRUE,FALSE,FALSE,,3683,Kroger Field,96,Kentucky,fbs,SEC,42,"14,14,7,7",0.9793435931,1622,1622,2635,Tennessee Tech,fcs,Big South-OVC,10,"0,7,3,0",0.02065640688,,,2.654098878
401761651,2025,12,regular,2025-11-15T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,4246,Center Parc Stadium,2247,Georgia State,fbs,Sun Belt,18,"7,3,8,0",0.02686028741,1098,1107,276,Marshall,fbs,Sun Belt,30,"7,14,0,9",0.9731397126,1508,1499,5.235909838
401762506,2025,12,regular,2025-11-15T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,7221,Protective Stadium,5,UAB,fbs,American Athletic,24,"0,7,11,6",0,1223,1197,249,North Texas,fbs,American Athletic,53,"21,10,15,7",1,1690,1716,2.859409143
401757304,2025,12,regular,2025-11-15T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3878,Plaster Sports Complex,2623,Missouri State,fbs,Conference USA,38,"10,14,0,14",0.8918401003,1358,1376,2638,UTEP,fbs,Conference USA,24,"0,7,17,0",0.1081598997,1233,1215,4.913057065
401760411,2025,12,regular,2025-11-15T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3971,University Stadium (NM),167,New Mexico,fbs,Mountain West,20,"0,10,0,10",0.9313487411,1460,1458,36,Colorado State,fbs,Mountain West,17,"0,0,10,7",0.06865125895,1221,1223,7.143939901
401754593,2025,12,regular,2025-11-15T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,17,"0,3,0,14",0.006992544048,1625,1576,258,Virginia,fbs,ACC,34,"7,10,14,3",0.993007456,1555,1604,3.604165688
401752765,2025,12,regular,2025-11-15T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3657,Bryant-Denny Stadium,333,Alabama,fbs,SEC,21,"0,14,7,0",0.22482723,1977,1964,201,Oklahoma,fbs,SEC,23,"10,7,3,3",0.77517277,1794,1807,6.71068541
401752906,2025,12,regular,2025-11-15T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,24,"7,7,7,3",0.8684515953,1603,1630,120,Maryland,fbs,Big Ten,6,"3,3,0,0",0.1315484047,1467,1440,4.134975375
401752907,2025,12,regular,2025-11-15T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,477,Los Angeles Memorial Coliseum,30,USC,fbs,Big Ten,26,"0,10,9,7",0.117853947,1911,1916,2294,Iowa,fbs,Big Ten,21,"7,14,0,0",0.882146053,1912,1907,5.594033031
401752903,2025,12,regular,2025-11-15T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3936,Spartan Stadium,127,Michigan State,fbs,Big Ten,10,"7,3,0,0",0.007504538633,1365,1377,213,Penn State,fbs,Big Ten,28,"7,7,0,14",0.9924954614,1950,1938,3.804441559
401754592,2025,12,regular,2025-11-15T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,34,"0,14,14,6",0.2614707947,1298,1311,59,Georgia Tech,fbs,ACC,36,"7,7,3,19",0.7385292053,1612,1599,7.421454423
401754595,2025,12,regular,2025-11-15T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,41,"10,14,10,7",0.9875534177,1865,1914,152,NC State,fbs,ACC,7,"0,0,0,7",0.01244658232,1498,1449,3.570872354
401757303,2025,12,regular,2025-11-15T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,42,"7,14,7,14",0.9090252519,1386,1398,2393,Middle Tennessee,fbs,Conference USA,26,"0,10,13,3",0.09097474813,1134,1122,8.60066956
401756953,2025,12,regular,2025-11-15T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,48,"14,24,10,0",0.9889745712,1937,1997,2116,UCF,fbs,Big 12,9,"0,2,7,0",0.01102542877,1528,1468,2.682445037
401761652,2025,12,regular,2025-11-15T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3651,Bridgeforth Stadium,256,James Madison,fbs,Sun Belt,58,"7,20,10,21",0.9881057739,1802,1882,2026,App State,fbs,Sun Belt,10,"0,0,0,10",0.01189422607,1328,1248,3.434505801
401761654,2025,12,regular,2025-11-15T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3815,M. M. Roberts Stadium,2572,Southern Miss,fbs,Sun Belt,14,"0,0,7,7",0.04723633081,1362,1303,326,Texas State,fbs,Sun Belt,41,"10,17,0,14",0.9527636692,1483,1542,3.30673161
401760413,2025,12,regular,2025-11-15T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,55,"14,17,7,17",0.9952610135,1105,1288,23,San José State,fbs,Mountain West,10,"0,0,3,7",0.004738986492,1391,1208,3.148431582
401761653,2025,12,regular,2025-11-15T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3817,Malone Stadium,2433,UL Monroe,fbs,Sun Belt,14,"14,0,0,0",0.06452474743,998,1004,6,South Alabama,fbs,Sun Belt,26,"0,7,13,6",0.9354752526,1375,1369,4.425007568
401762509,2025,12,regular,2025-11-15T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,4729,Yulman Stadium,2655,Tulane,fbs,American Athletic,35,"7,14,7,7",0.9301554561,1545,1543,2226,Florida Atlantic,fbs,American Athletic,24,"3,7,0,14",0.06984454393,1247,1249,4.833262637
401762508,2025,12,regular,2025-11-15T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3699,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,31,"7,3,14,7",0.8550935984,1599,1604,235,Memphis,fbs,American Athletic,27,"0,17,7,3",0.1449064016,1665,1660,8.951178706
401752771,2025,12,regular,2025-11-15T21:15:00.000Z,FALSE,TRUE,FALSE,FALSE,,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,42,"14,7,21,0",0.9926851392,1814,1834,166,New Mexico State,fbs,Conference USA,9,"0,3,0,6",0.007314860821,1201,1181,3.973964941
401754596,2025,12,regular,2025-11-15T21:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,28,"7,7,7,7",0.9376738071,1412,1444,153,North Carolina,fbs,ACC,12,"0,6,3,3",0.06232619286,1393,1361,3.566914318
401757301,2025,12,regular,2025-11-15T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,2031,Pitbull Stadium,2229,Florida International,fbs,Conference USA,34,"7,10,7,3,7",0.9747364521,1306,1326,2335,Liberty,fbs,Conference USA,27,"7,14,0,6,0",0.0252635479,1488,1468,9.756861059
401761650,2025,12,regular,2025-11-15T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3608,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,45,"21,14,7,3",0.7072704434,1314,1319,324,Coastal Carolina,fbs,Sun Belt,40,"17,10,6,7",0.2927295566,1318,1313,6.948422023
401756949,2025,12,regular,2025-11-16T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,4727,McLane Stadium,239,Baylor,fbs,Big 12,28,"0,17,3,8",0.001065983437,1621,1585,254,Utah,fbs,Big 12,55,"14,14,7,20",0.9989340166,1941,1977,4.191336629
401760414,2025,12,regular,2025-11-16T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,6501,Allegiant Stadium,2439,UNLV,fbs,Mountain West,29,"3,7,7,6,6",0.5962734818,1605,1604,328,Utah State,fbs,Mountain West,26,"6,7,3,7,3",0.4037265182,1422,1423,8.954224614
401757300,2025,12,regular,2025-11-16T00:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,3631,BBVA Compass Stadium,2534,Sam Houston,fbs,Conference USA,26,"0,10,13,3",0.2634277046,1072,1094,48,Delaware,fbs,Conference USA,23,"7,3,0,13",0.7365722954,1386,1364,6.522844953
401752902,2025,12,regular,2025-11-16T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3765,Husky Stadium,264,Washington,fbs,Big Ten,49,"7,21,14,7",0.8856524229,1699,1754,2509,Purdue,fbs,Big Ten,13,"0,0,3,10",0.1143475771,1331,1276,3.627778633
401752769,2025,12,regular,2025-11-16T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3974,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,34,"10,10,0,14",0.914693296,1969,1959,57,Florida,fbs,SEC,24,"7,17,0,0",0.08530670404,1555,1565,7.264444363
401752766,2025,12,regular,2025-11-16T00:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3917,Sanford Stadium,61,Georgia,fbs,SEC,35,"7,7,0,21",0.9908798337,2018,2070,251,Texas,fbs,SEC,10,"3,0,7,0",0.009120166302,1924,1872,4.144425956
401752900,2025,12,regular,2025-11-16T00:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,48,"10,17,14,7",0.9827536345,2125,2145,26,UCLA,fbs,Big Ten,10,"0,0,7,3",0.01724636555,1381,1361,2.7737162
401754594,2025,12,regular,2025-11-16T00:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3697,Doak Campbell Stadium,52,Florida State,fbs,ACC,34,"0,10,14,10",0.8882288337,1609,1638,259,Virginia Tech,fbs,ACC,14,"0,7,0,7",0.1117711663,1431,1402,4.788901363
401752770,2025,12,regular,2025-11-16T00:45:00.000Z,FALSE,TRUE,FALSE,TRUE,,3838,Memorial Stadium,142,Missouri,fbs,SEC,49,"14,7,14,14",0.9947172403,1734,1765,344,Mississippi State,fbs,SEC,27,"10,0,14,3",0.005282759666,1523,1492,5.392068244
401757302,2025,12,regular,2025-11-16T01:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3662,AmFirst Stadium,55,Jacksonville State,fbs,Conference USA,35,"7,15,3,10",0.9312290549,1512,1518,338,Kennesaw State,fbs,Conference USA,26,"7,3,3,13",0.06877094507,1381,1375,6.976912592
401752953,2025,12,regular,2025-11-16T03:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3820,Gesa Field,265,Washington State,fbs,Pac-12,28,"7,7,0,14",0.9945715666,1434,1500,2348,Louisiana Tech,fbs,Conference USA,3,"0,3,0,0",0.005428433418,1462,1396,3.092429577
401756950,2025,12,regular,2025-11-16T03:15:00.000Z,FALSE,TRUE,FALSE,TRUE,,3801,LaVell Edwards Stadium,252,BYU,fbs,Big 12,44,"10,17,3,14",0.9406208992,1688,1772,2628,TCU,fbs,Big 12,13,"0,10,3,0",0.0593791008,1689,1605,4.881351816
401760410,2025,12,regular,2025-11-16T03:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,7311,Snapdragon Stadium,21,San Diego State,fbs,Mountain West,17,"0,14,0,3",0.5283172727,1480,1507,68,Boise State,fbs,Mountain West,7,"0,7,0,0",0.4716827273,1616,1589,4.497021027
401760412,2025,12,regular,2025-11-16T03:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3660,Valley Children's Stadium,278,Fresno State,fbs,Mountain West,24,"7,3,0,14",0.8938388228,1468,1510,2751,Wyoming,fbs,Mountain West,3,"3,0,0,0",0.1061611772,1390,1348,4.945463204
401762862,2025,13,regular,2025-11-19T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3700,Doyt L. Perry Stadium,189,Bowling Green,fbs,Mid-American,16,"3,3,7,3",0.6382849216,1244,1230,2006,Akron,fbs,Mid-American,19,"3,3,10,3",0.3617150784,1087,1101,7.499807814
401762864,2025,13,regular,2025-11-19T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3764,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,19,"10,3,0,6",0.1293477267,1289,1260,2711,Western Michigan,fbs,Mid-American,35,"0,14,7,14",0.8706522733,1378,1407,3.462670773
401762863,2025,13,regular,2025-11-19T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3876,Peden Stadium,195,Ohio,fbs,Mid-American,42,"7,14,7,14",0.9950482845,1585,1572,113,Massachusetts,fbs,Mid-American,14,"7,0,7,0",0.004951715469,735,748,4.742275317
401762865,2025,13,regular,2025-11-20T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,20,"3,7,10,0",0.1364663541,1318,1288,193,Miami (OH),fbs,Mid-American,37,"0,17,14,6",0.8635336459,1421,1451,5.921445751
401762866,2025,13,regular,2025-11-20T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3696,Dix Stadium,2309,Kent State,fbs,Mid-American,16,"0,3,0,13",0.04668497294,972,974,2117,Central Michigan,fbs,Mid-American,28,"7,7,0,14",0.9533150271,1293,1291,4.460429435
401761655,2025,13,regular,2025-11-21T00:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3625,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,30,"10,17,0,3",0.145826444,1306,1302,309,Louisiana,fbs,Sun Belt,34,"7,17,7,3",0.854173556,1350,1354,8.711359627
401754598,2025,13,regular,2025-11-22T01:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,21,"7,0,7,7",0.7292586565,1449,1481,52,Florida State,fbs,ACC,11,"0,3,0,8",0.2707413435,1638,1606,4.720332964
401760418,2025,13,regular,2025-11-22T03:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,6501,Allegiant Stadium,2439,UNLV,fbs,Mountain West,38,"10,14,0,14",0.9917385578,1604,1663,62,Hawai'i,fbs,Mountain West,10,"7,3,0,0",0.008261442184,1480,1421,3.609955772
401752781,2025,13,regular,2025-11-22T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3795,Kyle Field,245,Texas A&M,fbs,SEC,48,"21,10,7,10",0.9767223001,1896,1896,2535,Samford,fcs,Southern,0,"0,0,0,0",0.02327769995,,,3.002703772
401756958,2025,13,regular,2025-11-22T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,38,"7,10,14,7",0.9919295311,1600,1655,2305,Kansas,fbs,Big 12,14,"0,0,14,0",0.008070468903,1554,1499,3.287636641
401752778,2025,13,regular,2025-11-22T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,SEC,17,"0,14,3,0",0.5228720903,1807,1824,142,Missouri,fbs,SEC,6,"3,3,0,0",0.4771279097,1765,1748,3.88668452
401752909,2025,13,regular,2025-11-22T17:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,4250,Wrigley Field,77,Northwestern,fbs,Big Ten,38,"10,3,15,10",0.8243551254,1526,1531,135,Minnesota,fbs,Big Ten,35,"0,21,7,7",0.1756448746,1496,1491,7.305459827
401762512,2025,13,regular,2025-11-22T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3841,Michie Stadium,349,Army,fbs,American Athletic,25,"7,15,3,0",0.1432495415,1529,1504,202,Tulsa,fbs,American Athletic,26,"7,7,0,12",0.8567504585,1094,1119,6.910777336
401754606,2025,13,regular,2025-11-22T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,52,"15,20,14,3",0.9899044037,1444,1542,48,Delaware,fbs,Conference USA,14,"0,7,0,7",0.01009559631,1364,1266,3.057955735
401754603,2025,13,regular,2025-11-22T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3799,Lane Stadium,259,Virginia Tech,fbs,ACC,17,"3,0,7,7",0.2853663862,1402,1409,2390,Miami,fbs,ACC,34,"7,13,7,7",0.7146336138,1914,1907,3.911335831
401754602,2025,13,regular,2025-11-22T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3735,Gerald J. Ford Stadium,2567,SMU,fbs,ACC,38,"7,14,3,14",0.9910668135,1782,1860,97,Louisville,fbs,ACC,6,"3,3,0,0",0.008933186531,1709,1631,3.733131917
401752912,2025,13,regular,2025-11-22T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,42,"7,7,14,14",0.9874398112,2145,2158,164,Rutgers,fbs,Big Ten,9,"0,3,0,6",0.01256018877,1458,1445,3.630035749
401752776,2025,13,regular,2025-11-22T17:45:00.000Z,FALSE,TRUE,FALSE,FALSE,,3917,Sanford Stadium,61,Georgia,fbs,SEC,35,"14,14,7,0",0.9921115637,2070,2048,2429,Charlotte,fbs,American Athletic,3,"0,3,0,0",0.007888436317,1013,1035,2.676535799
401752954,2025,13,regular,2025-11-22T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3651,Bridgeforth Stadium,256,James Madison,fbs,Sun Belt,24,"3,7,7,7",0.5653398037,1882,1874,265,Washington State,fbs,Pac-12,20,"3,14,0,3",0.4346601963,1500,1508,6.595652422
401756954,2025,13,regular,2025-11-22T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3619,Arizona Stadium,12,Arizona,fbs,Big 12,41,"7,7,7,20",0.9967034459,1592,1651,239,Baylor,fbs,Big 12,17,"14,3,0,0",0.003296554089,1585,1526,6.223066337
401761657,2025,13,regular,2025-11-22T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3608,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,10,"0,0,3,7",0.001358848996,1319,1250,295,Old Dominion,fbs,Sun Belt,45,"14,17,14,0",0.998641151,1566,1635,3.476384076
401757306,2025,13,regular,2025-11-22T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,4899,Fifth Third Stadium,338,Kennesaw State,fbs,Conference USA,41,"14,0,13,14",0.9273834825,1375,1385,2623,Missouri State,fbs,Conference USA,34,"3,10,14,7",0.07261651754,1376,1366,8.73169714
401752774,2025,13,regular,2025-11-22T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,62,"14,21,14,13",0.9926486015,1660,1660,2382,Mercer,fcs,Southern,17,"14,3,0,0",0.007351398468,,,4.767887296
401762867,2025,13,regular,2025-11-22T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,38,"14,10,7,7",0.9851285219,1630,1642,2050,Ball State,fbs,Mid-American,9,"0,3,0,6",0.01487147808,1030,1018,3.945178049
401752773,2025,13,regular,2025-11-22T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3657,Bryant-Denny Stadium,333,Alabama,fbs,SEC,56,"14,14,14,14",0.9774519801,1966,1966,2197,Eastern Illinois,fcs,Big South-OVC,0,"0,0,0,0",0.02254801989,,,2.810244205
401760419,2025,13,regular,2025-11-22T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,7,"0,0,7,0",0.06490600109,1348,1333,2440,Nevada,fbs,Mountain West,13,"0,7,3,3",0.9350939989,1288,1303,4.96068328
401761656,2025,13,regular,2025-11-22T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3792,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,26,"3,13,7,3",0.2184579074,1248,1252,276,Marshall,fbs,Sun Belt,24,"7,14,3,0",0.7815420926,1499,1495,7.464160206
401757308,2025,13,regular,2025-11-22T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3725,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,fbs,Conference USA,31,"0,10,7,14",0.9829244018,1122,1148,2534,Sam Houston,fbs,Conference USA,17,"10,0,0,7",0.01707559824,1094,1068,5.92583521
401757175,2025,13,regular,2025-11-22T20:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3715,FAU Stadium,2226,Florida Atlantic,fbs,American Athletic,45,"3,14,14,14",0.4671092331,1249,1263,41,UConn,fbs,FBS Independents,48,"24,3,7,14",0.5328907669,1568,1554,8.729593025
401757309,2025,13,regular,2025-11-22T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3946,Sun Bowl,2638,UTEP,fbs,Conference USA,31,"21,0,3,7",0.3657667637,1215,1208,166,New Mexico State,fbs,Conference USA,34,"0,21,3,10",0.6342332363,1181,1188,7.161423595
401757307,2025,13,regular,2025-11-22T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3776,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Conference USA,34,"7,0,7,14,6",0.730979085,1396,1407,2335,Liberty,fbs,Conference USA,28,"3,10,15,0,0",0.269020915,1468,1457,7.275300179
401762511,2025,13,regular,2025-11-22T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,7221,Protective Stadium,5,UAB,fbs,American Athletic,18,"10,0,0,8",0.003905634163,1197,1175,58,South Florida,fbs,American Athletic,48,"7,10,17,14",0.9960943658,1729,1751,4.383208137
401752913,2025,13,regular,2025-11-22T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,20,"7,0,0,13",0.5728206635,1907,1902,127,Michigan State,fbs,Big Ten,17,"0,3,14,0",0.4271793365,1377,1382,5.856048173
